"Time (s) Run #1","Force (N) Run #1","Acceleration - x (m/s²) Run #1","Acceleration - y (m/s²) Run #1","Acceleration - z (m/s²) Run #1","Acceleration - resultant (m/s²) Run #1","Angular Velocity - x (rad/s) Run #1","Angular Velocity - y (rad/s) Run #1","Angular Velocity - z (rad/s) Run #1"
68.900,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,0.0
68.950,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
69.000,0.03,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
69.050,0.03,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
69.100,0.03,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
69.150,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
69.200,0.03,9.8,-0.1,0.0,9.8,0.0,0.0,0.0
69.250,0.03,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
69.300,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
69.350,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
69.400,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
69.450,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
69.500,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
69.550,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
69.600,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
69.650,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
69.700,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
69.750,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,0.0
69.800,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
69.850,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
69.900,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
69.950,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
70.000,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
70.050,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
70.100,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,0.0
70.150,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
70.200,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
70.250,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,0.0
70.300,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
70.350,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
70.400,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,0.0
70.450,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
70.500,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
70.550,0.06,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
70.600,0.06,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
70.650,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
70.700,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
70.750,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
70.800,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
70.850,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
70.900,0.03,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
70.950,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
71.000,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
71.050,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
71.100,0.03,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
71.150,0.03,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
71.200,0.03,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
71.250,0.03,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
71.300,0.02,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
71.350,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
71.400,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
71.450,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
71.500,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
71.550,0.04,9.8,0.0,0.0,9.8,0.0,0.0,6.1E-4
71.600,0.02,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
71.650,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
71.700,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
71.750,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
71.800,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
71.850,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
71.900,0.03,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
71.950,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
72.000,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,0.0
72.050,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
72.100,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
72.150,0.03,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
72.200,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
72.250,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
72.300,0.02,9.8,0.0,0.0,9.8,0.0,0.0,-6.1E-4
72.350,0.02,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
72.400,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
72.450,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
72.500,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,0.0
72.550,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
72.600,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
72.650,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
72.700,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
72.750,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
72.800,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
72.850,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,0.0
72.900,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
72.950,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
73.000,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
73.050,0.06,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
73.100,0.06,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
73.150,0.06,9.8,0.0,0.0,9.8,0.0,0.0,-6.1E-4
73.200,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
73.250,0.06,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
73.300,0.06,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
73.350,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
73.400,0.06,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
73.450,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
73.500,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
73.550,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
73.600,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
73.650,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
73.700,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,0.0
73.750,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
73.800,0.06,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
73.850,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
73.900,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
73.950,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
74.000,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
74.050,0.06,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
74.100,0.06,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
74.150,0.06,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
74.200,0.07,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
74.250,0.06,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
74.300,0.07,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
74.350,0.06,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
74.400,0.06,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
74.450,0.06,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
74.500,0.06,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
74.550,0.06,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
74.600,0.06,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
74.650,0.06,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
74.700,0.06,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
74.750,0.06,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
74.800,0.06,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
74.850,0.06,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
74.900,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
74.950,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
75.000,0.06,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
75.050,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
75.100,0.06,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
75.150,0.06,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
75.200,0.06,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
75.250,0.06,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
75.300,0.06,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
75.350,0.06,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
75.400,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
75.450,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
75.500,0.07,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
75.550,0.07,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
75.600,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
75.650,0.06,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
75.700,0.06,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
75.750,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
75.800,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
75.850,0.06,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
75.900,0.06,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
75.950,0.06,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
76.000,0.06,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
76.050,0.06,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
76.100,0.07,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
76.150,0.06,9.8,-0.1,0.0,9.8,0.0,0.0,0.0
76.200,0.06,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
76.250,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
76.300,0.06,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
76.350,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,0.0
76.400,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
76.450,0.06,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
76.500,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
76.550,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
76.600,0.06,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
76.650,0.06,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
76.700,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
76.750,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
76.800,0.06,9.8,-0.1,0.0,9.8,0.0,0.0,0.0
76.850,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
76.900,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
76.950,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
77.000,0.06,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
77.050,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
77.100,0.06,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
77.150,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
77.200,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
77.250,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
77.300,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
77.350,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
77.400,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
77.450,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
77.500,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
77.550,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
77.600,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
77.650,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
77.700,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
77.750,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,0.0
77.800,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
77.850,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
77.900,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
77.950,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
78.000,0.03,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
78.050,0.02,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
78.100,0.03,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
78.150,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
78.200,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
78.250,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
78.300,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
78.350,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
78.400,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,0.0
78.450,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
78.500,0.03,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
78.550,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
78.600,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
78.650,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
78.700,0.03,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
78.750,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
78.800,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,0.0
78.850,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,0.0
78.900,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
78.950,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
79.000,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
79.050,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
79.100,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
79.150,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
79.200,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
79.250,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
79.300,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
79.350,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
79.400,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
79.450,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
79.500,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
79.550,0.03,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
79.600,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
79.650,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,0.0
79.700,0.03,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
79.750,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
79.800,0.03,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
79.850,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
79.900,0.03,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
79.950,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
80.000,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
80.050,0.02,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
80.100,0.03,9.8,-0.1,0.0,9.8,0.0,0.0,0.0
80.150,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
80.200,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
80.250,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
80.300,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
80.350,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
80.400,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
80.450,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
80.500,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
80.550,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
80.600,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,0.0
80.650,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
80.700,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
80.750,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
80.800,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
80.850,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
80.900,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
80.950,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
81.000,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
81.050,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
81.100,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
81.150,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,0.0
81.200,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
81.250,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
81.300,0.03,9.8,-0.1,0.0,9.8,0.0,0.0,0.0
81.350,0.02,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
81.400,0.03,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
81.450,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
81.500,0.03,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
81.550,0.03,9.8,-0.1,0.0,9.8,0.0,0.0,0.0
81.600,0.03,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
81.650,0.03,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
81.700,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
81.750,0.03,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
81.800,0.02,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
81.850,0.03,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
81.900,0.03,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
81.950,0.03,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
82.000,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
82.050,0.03,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
82.100,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
82.150,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
82.200,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
82.250,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
82.300,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
82.350,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
82.400,0.03,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
82.450,0.01,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
82.500,0.01,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
82.550,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
82.600,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
82.650,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,0.0
82.700,0.02,9.8,-0.1,0.0,9.8,0.0,0.0,0.0
82.750,0.03,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
82.800,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
82.850,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
82.900,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
82.950,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,0.0
83.000,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
83.050,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
83.100,0.02,9.8,-0.1,0.0,9.8,0.0,0.0,0.0
83.150,0.02,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
83.200,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
83.250,0.03,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
83.300,0.03,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
83.350,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
83.400,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
83.450,0.02,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
83.500,0.03,9.8,-0.1,0.0,9.8,0.0,0.0,0.0
83.550,0.03,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
83.600,0.02,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
83.650,0.03,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
83.700,0.02,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
83.750,0.02,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
83.800,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,0.0
83.850,0.03,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
83.900,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
83.950,0.02,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
84.000,0.03,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
84.050,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
84.100,0.02,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
84.150,0.03,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
84.200,0.03,9.8,0.0,0.0,9.8,0.0,0.0,-6.1E-4
84.250,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,0.0
84.300,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
84.350,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,0.0
84.400,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
84.450,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
84.500,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
84.550,0.03,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
84.600,0.02,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
84.650,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,0.0
84.700,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
84.750,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
84.800,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
84.850,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
84.900,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
84.950,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
85.000,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,0.0
85.050,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,0.0
85.100,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
85.150,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
85.200,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
85.250,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,0.0
85.300,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
85.350,0.03,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
85.400,0.03,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
85.450,0.03,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
85.500,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
85.550,0.03,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
85.600,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
85.650,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
85.700,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
85.750,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,0.0
85.800,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
85.850,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
85.900,0.04,9.8,-0.1,0.0,9.8,0.0,0.0,6.1E-4
85.950,0.05,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
86.000,0.06,9.8,-0.1,0.0,9.8,0.0,0.0,-6.1E-4
